Dataset,Split,Model,Explainer,Metric,n_total,n_valid,median_dir,mean_dir,iqr_dir,median_raw,iqr_raw,rank
CWRU_12k,val,LOGISTIC_CLASSIFIER,lime_tabular,Pixel Flipping (Classif),30,30,0.00669553456878965,0.01284484193156204,0.006923882468369899,0.00669553456878965,0.006923882468369899,7.0
CWRU_12k,val,LOGISTIC_CLASSIFIER,occlusion,Pixel Flipping (Classif),30,30,0.0066955421242358495,0.012844849567065922,0.0069238894515795246,0.0066955421242358495,0.0069238894515795246,3.0
CWRU_12k,val,LOGISTIC_CLASSIFIER,saliency,Pixel Flipping (Classif),30,30,0.0066954762395927,0.012844765473355394,0.006923799667593375,0.0066954762395927,0.006923799667593375,12.0
CWRU_12k,val,LOGISTIC_CLASSIFIER,smooth_gradient,Pixel Flipping (Classif),30,30,0.0066955109097157,0.012844807834123704,0.006923840017567099,0.0066955109097157,0.006923840017567099,10.0
CWRU_12k,val,LOGISTIC_CLASSIFIER,deeplift,"Sparseness (Classif, Chan)",30,30,0.1363168613593393,0.14608484179383124,0.11690300131848733,0.1363168613593393,0.11690300131848733,5.5
CWRU_12k,val,LOGISTIC_CLASSIFIER,deepliftshap,"Sparseness (Classif, Chan)",30,30,0.1452744818610936,0.15043419673350594,0.09299945986257396,0.1452744818610936,0.09299945986257396,4.0
CWRU_12k,val,LOGISTIC_CLASSIFIER,expected_gradients,"Sparseness (Classif, Chan)",30,30,0.14527449164981854,0.15043419781894948,0.09299945986257396,0.14527449164981854,0.09299945986257396,3.0
CWRU_12k,val,LOGISTIC_CLASSIFIER,feature_ablation,"Sparseness (Classif, Chan)",30,30,0.1357718422119814,0.14650331596703073,0.11515277065756925,0.1357718422119814,0.11515277065756925,7.0
CWRU_12k,val,LOGISTIC_CLASSIFIER,gradient_x_input,"Sparseness (Classif, Chan)",30,30,0.13577127822269847,0.14650330374152223,0.11515274302808795,0.13577127822269847,0.11515274302808795,8.0
CWRU_12k,val,LOGISTIC_CLASSIFIER,gradientshap,"Sparseness (Classif, Chan)",30,30,0.16478538331459575,0.14563221745217644,0.0968189388309149,0.16478538331459575,0.0968189388309149,1.0
CWRU_12k,val,LOGISTIC_CLASSIFIER,guided_back_prop,"Sparseness (Classif, Chan)",30,30,0.02584779275274765,0.023523423587797732,0.03244246736761655,0.02584779275274765,0.03244246736761655,10.0
CWRU_12k,val,LOGISTIC_CLASSIFIER,integrated_gradients,"Sparseness (Classif, Chan)",30,30,0.1363168613593393,0.14608484018147871,0.11690301046249373,0.1363168613593393,0.11690301046249373,5.5
CWRU_12k,val,LOGISTIC_CLASSIFIER,lime_tabular,"Sparseness (Classif, Chan)",30,30,0.0130303968902509,0.012878539959452106,0.00950612056141375,0.0130303968902509,0.00950612056141375,12.0
CWRU_12k,val,LOGISTIC_CLASSIFIER,occlusion,"Sparseness (Classif, Chan)",30,30,0.15481154974467354,0.16856775867545942,0.18427121023691556,0.15481154974467354,0.18427121023691556,2.0
CWRU_12k,val,LOGISTIC_CLASSIFIER,saliency,"Sparseness (Classif, Chan)",30,30,0.02584779275274765,0.023523423587797732,0.03244246736761655,0.02584779275274765,0.03244246736761655,10.0
CWRU_12k,val,LOGISTIC_CLASSIFIER,smooth_gradient,"Sparseness (Classif, Chan)",30,30,0.02584779275274765,0.023523417097307597,0.03244248562212005,0.02584779275274765,0.03244248562212005,10.0
CWRU_12k,val,LOGISTIC_CLASSIFIER,deeplift,"Sparseness (Classif, Elem)",30,30,0.619239127698473,0.6194634640232305,0.028997916099457344,0.619239127698473,0.028997916099457344,4.0
CWRU_12k,val,LOGISTIC_CLASSIFIER,deepliftshap,"Sparseness (Classif, Elem)",30,30,0.6057310952755836,0.6079807853987566,0.01765223165611607,0.6057310952755836,0.01765223165611607,6.0
CWRU_12k,val,LOGISTIC_CLASSIFIER,expected_gradients,"Sparseness (Classif, Elem)",30,30,0.605731095342974,0.6079807855973082,0.017652231279235653,0.605731095342974,0.017652231279235653,5.0
CWRU_12k,val,LOGISTIC_CLASSIFIER,feature_ablation,"Sparseness (Classif, Elem)",30,30,0.6199789896141307,0.6196833134654013,0.028846635356570838,0.6199789896141307,0.028846635356570838,1.0
CWRU_12k,val,LOGISTIC_CLASSIFIER,gradient_x_input,"Sparseness (Classif, Elem)",30,30,0.6199786371608387,0.6196832854205484,0.02884663223375261,0.6199786371608387,0.02884663223375261,2.0
CWRU_12k,val,LOGISTIC_CLASSIFIER,gradientshap,"Sparseness (Classif, Elem)",30,30,0.6027437031003225,0.5998716273127729,0.021282217667850323,0.6027437031003225,0.021282217667850323,7.0
CWRU_12k,val,LOGISTIC_CLASSIFIER,guided_back_prop,"Sparseness (Classif, Elem)",30,30,0.3955222858176509,0.395895221343734,0.005981139447308992,0.3955222858176509,0.005981139447308992,11.5
CWRU_12k,val,LOGISTIC_CLASSIFIER,integrated_gradients,"Sparseness (Classif, Elem)",30,30,0.6192391278696477,0.6194634641812929,0.02899791533779761,0.6192391278696477,0.02899791533779761,3.0
CWRU_12k,val,LOGISTIC_CLASSIFIER,lime_tabular,"Sparseness (Classif, Elem)",30,30,0.4152210133194235,0.4142844937705899,0.006095155709648137,0.4152210133194235,0.006095155709648137,9.0
CWRU_12k,val,LOGISTIC_CLASSIFIER,occlusion,"Sparseness (Classif, Elem)",30,30,0.43938971068844473,0.4538613616521546,0.12262100745450205,0.43938971068844473,0.12262100745450205,8.0
CWRU_12k,val,LOGISTIC_CLASSIFIER,saliency,"Sparseness (Classif, Elem)",30,30,0.3955222858176509,0.395895221343734,0.005981139447308992,0.3955222858176509,0.005981139447308992,11.5
CWRU_12k,val,LOGISTIC_CLASSIFIER,smooth_gradient,"Sparseness (Classif, Elem)",30,30,0.3955222863458071,0.39589522191477333,0.005981138752124582,0.3955222863458071,0.005981138752124582,10.0
CWRU_12k,val,LSTM,deeplift,Average Sensitivity (Classif),30,30,-0.17950595097812955,-0.18073330549064628,0.03764099790632627,0.17950595097812955,0.03764099790632627,3.0
CWRU_12k,val,LSTM,gradient_x_input,Average Sensitivity (Classif),30,30,-0.1793507193547755,-0.18113715461876545,0.03569064845010472,0.1793507193547755,0.03569064845010472,2.0
CWRU_12k,val,LSTM,guided_back_prop,Average Sensitivity (Classif),30,30,-0.00114779892406895,-0.00119384151353219,0.0003173792465437249,0.00114779892406895,0.0003173792465437249,1.0
CWRU_12k,val,LSTM,integrated_gradients,Average Sensitivity (Classif),30,30,-0.18027018202632114,-0.18222844803075164,0.0381463606812536,0.18027018202632114,0.0381463606812536,4.0
CWRU_12k,val,LSTM,saliency,Average Sensitivity (Classif),30,30,-1.8559274358186624,-2.14149901009224,0.02333354765401352,1.8559274358186624,0.02333354765401352,5.0
CWRU_12k,val,LSTM,deeplift,"Complexity (Classif, Chan)",30,30,-0.6953886784756855,-0.6568583271253357,0.2737036746418993,0.6953886784756855,0.2737036746418993,3.0
CWRU_12k,val,LSTM,gradient_x_input,"Complexity (Classif, Chan)",30,30,-0.6843728242834315,-0.6552274728506564,0.2783495625611702,0.6843728242834315,0.2783495625611702,2.0
CWRU_12k,val,LSTM,guided_back_prop,"Complexity (Classif, Chan)",30,30,-0.8640144147895052,-0.8593990260466565,0.026012417106692887,0.8640144147895052,0.026012417106692887,4.0
CWRU_12k,val,LSTM,integrated_gradients,"Complexity (Classif, Chan)",30,30,-0.6837026571201259,-0.6521754115389925,0.27370546665271644,0.6837026571201259,0.27370546665271644,1.0
CWRU_12k,val,LSTM,saliency,"Complexity (Classif, Chan)",30,30,-0.9999790579868064,-0.9999438147739935,4.884156738738099e-05,0.9999790579868064,4.884156738738099e-05,5.0
CWRU_12k,val,LSTM,deeplift,"Complexity (Classif, Elem)",30,30,-0.5050980210075326,-0.49983862032310605,0.0426180428638509,0.5050980210075326,0.0426180428638509,3.0
CWRU_12k,val,LSTM,gradient_x_input,"Complexity (Classif, Elem)",30,30,-0.5048424461291288,-0.5000383161811364,0.04290588905457521,0.5048424461291288,0.04290588905457521,2.0
CWRU_12k,val,LSTM,guided_back_prop,"Complexity (Classif, Elem)",30,30,-0.5372472640477028,-0.5376257272304603,0.0048899910520453505,0.5372472640477028,0.0048899910520453505,4.0
CWRU_12k,val,LSTM,integrated_gradients,"Complexity (Classif, Elem)",30,30,-0.5018805474937746,-0.4973381950959291,0.042247043222684244,0.5018805474937746,0.042247043222684244,1.0
CWRU_12k,val,LSTM,saliency,"Complexity (Classif, Elem)",30,30,-0.9733661851119666,-0.9732933739660982,0.0008449350674487599,0.9733661851119666,0.0008449350674487599,5.0
CWRU_12k,val,LSTM,deeplift,Continuity (Classif),30,30,-0.1235163798602747,-0.12339528000312659,0.012986194365533513,0.1235163798602747,0.012986194365533513,2.0
CWRU_12k,val,LSTM,gradient_x_input,Continuity (Classif),30,30,-0.1237529378921613,-0.12316305421636013,0.014948140035668425,0.1237529378921613,0.014948140035668425,3.0
CWRU_12k,val,LSTM,guided_back_prop,Continuity (Classif),30,30,-0.000974047893974,-0.0009739998656659733,0.0003711340704491749,0.000974047893974,0.0003711340704491749,1.0
CWRU_12k,val,LSTM,integrated_gradients,Continuity (Classif),30,30,-0.1698904219588609,-0.16912839685959496,0.02583757859291977,0.1698904219588609,0.02583757859291977,4.0
CWRU_12k,val,LSTM,saliency,Continuity (Classif),30,30,-1.004484602435971,-1.0025610544312815,0.020342918487216033,1.004484602435971,0.020342918487216033,5.0
CWRU_12k,val,LSTM,deeplift,Faithfulness Correlation (Classif),30,30,-0.0027542754275427,0.0026502650265026544,0.156069606960696,-0.0027542754275427,0.156069606960696,4.0
CWRU_12k,val,LSTM,gradient_x_input,Faithfulness Correlation (Classif),30,30,-0.0020582058205820502,0.0017557755775577557,0.16263426342634263,-0.0020582058205820502,0.16263426342634263,3.0
CWRU_12k,val,LSTM,guided_back_prop,Faithfulness Correlation (Classif),30,30,-0.005022502250225,-0.0009784978497849788,0.1849294929492949,-0.005022502250225,0.1849294929492949,5.0
CWRU_12k,val,LSTM,integrated_gradients,Faithfulness Correlation (Classif),30,30,0.004644464446444603,0.00795319531953194,0.14401440144014388,0.004644464446444603,0.14401440144014388,2.0
CWRU_12k,val,LSTM,saliency,Faithfulness Correlation (Classif),30,30,0.01557155715571555,0.014765476547654767,0.13349834983498343,0.01557155715571555,0.13349834983498343,1.0
CWRU_12k,val,LSTM,deeplift,Pixel Flipping (Classif),30,30,6.38240819011433e-06,7.903120317451063e-06,4.4257938118368005e-06,6.38240819011433e-06,4.4257938118368005e-06,2.0
CWRU_12k,val,LSTM,gradient_x_input,Pixel Flipping (Classif),30,30,6.369715477225048e-06,7.888710142916805e-06,4.4656837918878824e-06,6.369715477225048e-06,4.4656837918878824e-06,3.0
CWRU_12k,val,LSTM,guided_back_prop,Pixel Flipping (Classif),30,30,6.195566522849285e-06,7.741094186346855e-06,4.367436938552221e-06,6.195566522849285e-06,4.367436938552221e-06,5.0
CWRU_12k,val,LSTM,integrated_gradients,Pixel Flipping (Classif),30,30,6.354100043814813e-06,7.96541065189154e-06,4.364438046447657e-06,6.354100043814813e-06,4.364438046447657e-06,4.0
CWRU_12k,val,LSTM,saliency,Pixel Flipping (Classif),30,30,6.479231418410044e-06,8.043468551847075e-06,4.990377788222358e-06,6.479231418410044e-06,4.990377788222358e-06,1.0
CWRU_12k,val,LSTM,deeplift,"Sparseness (Classif, Chan)",30,30,0.3128863921403354,0.30580788381215906,0.1162400368601954,0.3128863921403354,0.1162400368601954,3.0
CWRU_12k,val,LSTM,gradient_x_input,"Sparseness (Classif, Chan)",30,30,0.31802765927885657,0.306630488169145,0.11570423006266661,0.31802765927885657,0.11570423006266661,2.0
CWRU_12k,val,LSTM,guided_back_prop,"Sparseness (Classif, Chan)",30,30,0.21360795842847374,0.2163561132576913,0.019561820208220226,0.21360795842847374,0.019561820208220226,4.0
CWRU_12k,val,LSTM,integrated_gradients,"Sparseness (Classif, Chan)",30,30,0.31833237459236907,0.3070071298522488,0.11425067030493086,0.31833237459236907,0.11425067030493086,1.0
CWRU_12k,val,LSTM,saliency,"Sparseness (Classif, Chan)",30,30,0.0026934930800309002,0.0034660134949067813,0.0025932358593030494,0.0026934930800309002,0.0025932358593030494,5.0
CWRU_12k,val,LSTM,deeplift,"Sparseness (Classif, Elem)",30,30,0.9846329575920856,0.9849324527053156,0.0038861010984230226,0.9846329575920856,0.0038861010984230226,2.0
CWRU_12k,val,LSTM,gradient_x_input,"Sparseness (Classif, Elem)",30,30,0.9845548427444445,0.9848993141779789,0.0038469766984712273,0.9845548427444445,0.0038469766984712273,3.0
CWRU_12k,val,LSTM,guided_back_prop,"Sparseness (Classif, Elem)",30,30,0.9812383173755803,0.9811780007646241,0.0006246571211172558,0.9812383173755803,0.0006246571211172558,4.0
CWRU_12k,val,LSTM,integrated_gradients,"Sparseness (Classif, Elem)",30,30,0.984833442506555,0.9849524433789,0.0036916224691943,0.984833442506555,0.0036916224691943,1.0
CWRU_12k,val,LSTM,saliency,"Sparseness (Classif, Elem)",30,30,0.3625352369387169,0.36350463298796665,0.0067121020622352146,0.3625352369387169,0.0067121020622352146,5.0
CWRU_12k,val,RESNET,deeplift,Average Sensitivity (Classif),30,30,-2.9639588206394287,-2.8735733529651983,0.47491351269635995,2.9639588206394287,0.47491351269635995,8.0
CWRU_12k,val,RESNET,deepliftshap,Average Sensitivity (Classif),30,30,-3.003258854853952,-2.9096918151237174,0.5037831281911807,3.003258854853952,0.5037831281911807,9.0
CWRU_12k,val,RESNET,expected_gradients,Average Sensitivity (Classif),30,30,-2.898970991087231,-2.815944287575337,0.4998931635595625,2.898970991087231,0.4998931635595625,7.0
CWRU_12k,val,RESNET,feature_ablation,Average Sensitivity (Classif),30,30,-2.6074176729849157,-2.538063933274572,0.40492667965726437,2.6074176729849157,0.40492667965726437,4.0
CWRU_12k,val,RESNET,gradient_x_input,Average Sensitivity (Classif),30,30,-2.436442991437568,-2.374835107424326,0.40736447046233204,2.436442991437568,0.40736447046233204,3.0
CWRU_12k,val,RESNET,gradientshap,Average Sensitivity (Classif),30,30,-2.80754392439211,-2.742423480587551,0.41908962243665826,2.80754392439211,0.41908962243665826,5.0
CWRU_12k,val,RESNET,guided_back_prop,Average Sensitivity (Classif),30,30,-3.187719342922362,-3.0822316050313945,0.4961337608648062,3.187719342922362,0.4961337608648062,10.0
CWRU_12k,val,RESNET,integrated_gradients,Average Sensitivity (Classif),30,30,-2.8719601465496387,-2.8140202173840105,0.40109559215571,2.8719601465496387,0.40109559215571,6.0
CWRU_12k,val,RESNET,lime_tabular,Average Sensitivity (Classif),30,30,-3.3048214464837504,-3.200877369289951,0.4775420066404408,3.3048214464837504,0.4775420066404408,11.0
CWRU_12k,val,RESNET,occlusion,Average Sensitivity (Classif),30,30,-53.428601445750274,-52.437317079899366,18.66671745098546,53.428601445750274,18.66671745098546,12.0
CWRU_12k,val,RESNET,saliency,Average Sensitivity (Classif),30,30,-0.3656043256963645,-0.3585047179769199,0.0736837442420874,0.3656043256963645,0.0736837442420874,1.0
CWRU_12k,val,RESNET,smooth_gradient,Average Sensitivity (Classif),30,30,-0.9267186796951983,-0.8854516604302493,0.18957346160517552,0.9267186796951983,0.18957346160517552,2.0
CWRU_12k,val,RESNET,deeplift,"Complexity (Classif, Chan)",30,30,-0.9839646841768662,-0.9630997148603913,0.05381213340582791,0.9839646841768662,0.05381213340582791,9.0
CWRU_12k,val,RESNET,deepliftshap,"Complexity (Classif, Chan)",30,30,-0.9713442333090334,-0.9680964044717135,0.03452518486045808,0.9713442333090334,0.03452518486045808,8.0
CWRU_12k,val,RESNET,expected_gradients,"Complexity (Classif, Chan)",30,30,-0.9578297890534033,-0.9523180010892666,0.05473026605958309,0.9578297890534033,0.05473026605958309,5.0
CWRU_12k,val,RESNET,feature_ablation,"Complexity (Classif, Chan)",30,30,-0.9659602789323924,-0.9416804953828202,0.08297185022795617,0.9659602789323924,0.08297185022795617,6.0
CWRU_12k,val,RESNET,gradient_x_input,"Complexity (Classif, Chan)",30,30,-0.9360203909170766,-0.9134917077912542,0.10261340834303234,0.9360203909170766,0.10261340834303234,3.0
CWRU_12k,val,RESNET,gradientshap,"Complexity (Classif, Chan)",30,30,-0.9304419281424876,-0.922094301810503,0.057169449603784006,0.9304419281424876,0.057169449603784006,2.0
CWRU_12k,val,RESNET,guided_back_prop,"Complexity (Classif, Chan)",30,30,-0.8504516034882603,-0.8407534980589731,0.071323354752171,0.8504516034882603,0.071323354752171,1.0
CWRU_12k,val,RESNET,integrated_gradients,"Complexity (Classif, Chan)",30,30,-0.9539044155893421,-0.9232545018198174,0.10525268377600894,0.9539044155893421,0.10525268377600894,4.0
CWRU_12k,val,RESNET,lime_tabular,"Complexity (Classif, Chan)",30,30,-0.9962310180665119,-0.9943587324491449,0.007497238325043343,0.9962310180665119,0.007497238325043343,11.0
CWRU_12k,val,RESNET,occlusion,"Complexity (Classif, Chan)",30,30,-0.9694080598517567,-0.8913577503982055,0.1665852511553375,0.9694080598517567,0.1665852511553375,7.0
CWRU_12k,val,RESNET,saliency,"Complexity (Classif, Chan)",30,30,-0.9930423049164461,-0.9911934693764732,0.014664066331283476,0.9930423049164461,0.014664066331283476,10.0
CWRU_12k,val,RESNET,smooth_gradient,"Complexity (Classif, Chan)",30,30,-0.9989186768073441,-0.9973497113901486,0.0041595668096419125,0.9989186768073441,0.0041595668096419125,12.0
CWRU_12k,val,RESNET,deeplift,"Complexity (Classif, Elem)",30,30,-0.920100135766026,-0.918798433046565,0.006527450049267802,0.920100135766026,0.006527450049267802,4.0
CWRU_12k,val,RESNET,deepliftshap,"Complexity (Classif, Elem)",30,30,-0.9567468368230228,-0.9571024629939306,0.0047020859159275785,0.9567468368230228,0.0047020859159275785,8.0
CWRU_12k,val,RESNET,expected_gradients,"Complexity (Classif, Elem)",30,30,-0.9480477647161483,-0.948593016273232,0.005785105328592666,0.9480477647161483,0.005785105328592666,7.0
CWRU_12k,val,RESNET,feature_ablation,"Complexity (Classif, Elem)",30,30,-0.9186278044001877,-0.9175712242922225,0.00974109214194796,0.9186278044001877,0.00974109214194796,3.0
CWRU_12k,val,RESNET,gradient_x_input,"Complexity (Classif, Elem)",30,30,-0.9184196335946773,-0.9174626112046901,0.00986655835153527,0.9184196335946773,0.00986655835153527,2.0
CWRU_12k,val,RESNET,gradientshap,"Complexity (Classif, Elem)",30,30,-0.940925111097789,-0.9416862675457964,0.006329331997261489,0.940925111097789,0.006329331997261489,5.0
CWRU_12k,val,RESNET,guided_back_prop,"Complexity (Classif, Elem)",30,30,-0.943318636944835,-0.9435343582791176,0.005498863773180207,0.943318636944835,0.005498863773180207,6.0
CWRU_12k,val,RESNET,integrated_gradients,"Complexity (Classif, Elem)",30,30,-0.910281431665943,-0.909323249576471,0.010080657197995668,0.910281431665943,0.010080657197995668,1.0
CWRU_12k,val,RESNET,lime_tabular,"Complexity (Classif, Elem)",30,30,-0.9580877554929979,-0.9585268961633691,0.003952334062523266,0.9580877554929979,0.003952334062523266,10.0
CWRU_12k,val,RESNET,occlusion,"Complexity (Classif, Elem)",30,30,-0.9654873276787791,-0.965242476357283,0.022632701239600928,0.9654873276787791,0.022632701239600928,11.0
CWRU_12k,val,RESNET,saliency,"Complexity (Classif, Elem)",30,30,-0.9576298366499325,-0.9565841159013347,0.003850277099653021,0.9576298366499325,0.003850277099653021,9.0
CWRU_12k,val,RESNET,smooth_gradient,"Complexity (Classif, Elem)",30,30,-0.974057050175144,-0.9730367957601673,0.007473066108473758,0.974057050175144,0.007473066108473758,12.0
CWRU_12k,val,RESNET,deeplift,Continuity (Classif),30,30,-0.6969864761406876,-0.6978865759665993,0.047346335703777664,0.6969864761406876,0.047346335703777664,6.0
CWRU_12k,val,RESNET,deepliftshap,Continuity (Classif),30,30,-0.7943284690492061,-0.7970973464082741,0.02848684438914817,0.7943284690492061,0.02848684438914817,9.0
CWRU_12k,val,RESNET,expected_gradients,Continuity (Classif),30,30,-0.776816667381224,-0.7814640881923974,0.02926783957054535,0.776816667381224,0.02926783957054535,7.0
CWRU_12k,val,RESNET,feature_ablation,Continuity (Classif),30,30,-0.5277671099485317,-0.5401451355992246,0.05458309382916704,0.5277671099485317,0.05458309382916704,4.0
CWRU_12k,val,RESNET,gradient_x_input,Continuity (Classif),30,30,-0.35733359263450837,-0.3545561303201526,0.02250530718566357,0.35733359263450837,0.02250530718566357,3.0
CWRU_12k,val,RESNET,gradientshap,Continuity (Classif),30,30,-0.7876478219085472,-0.7811083568431763,0.05868510643739433,0.7876478219085472,0.05868510643739433,8.0
CWRU_12k,val,RESNET,guided_back_prop,Continuity (Classif),30,30,-0.8301687080408886,-0.8438711650369266,0.049386439936451754,0.8301687080408886,0.049386439936451754,10.0
CWRU_12k,val,RESNET,integrated_gradients,Continuity (Classif),30,30,-0.6787051403833357,-0.6769574847761812,0.04700174696509429,0.6787051403833357,0.04700174696509429,5.0
CWRU_12k,val,RESNET,lime_tabular,Continuity (Classif),30,30,-1.049135796237682,-1.0460886113051522,0.04564224401184225,1.049135796237682,0.04564224401184225,12.0
CWRU_12k,val,RESNET,occlusion,Continuity (Classif),30,30,-0.9015108964957272,-0.9016109923278945,0.12074617175932967,0.9015108964957272,0.12074617175932967,11.0
CWRU_12k,val,RESNET,saliency,Continuity (Classif),30,30,-0.02392402445537735,-0.024294530186895147,0.004114259599766426,0.02392402445537735,0.004114259599766426,1.0
CWRU_12k,val,RESNET,smooth_gradient,Continuity (Classif),30,30,-0.13584999509099843,-0.1349075542940604,0.03082967806372279,0.13584999509099843,0.03082967806372279,2.0
CWRU_12k,val,RESNET,deeplift,Faithfulness Correlation (Classif),30,30,0.48906690669066916,0.4696053605360537,0.08014101410141017,0.48906690669066916,0.08014101410141017,3.0
CWRU_12k,val,RESNET,deepliftshap,Faithfulness Correlation (Classif),30,30,0.4256585658565857,0.40808280828082816,0.13035703570357043,0.4256585658565857,0.13035703570357043,4.0
CWRU_12k,val,RESNET,expected_gradients,Faithfulness Correlation (Classif),30,30,0.29782178217821786,0.3133417341734174,0.12258625862586259,0.29782178217821786,0.12258625862586259,5.0
CWRU_12k,val,RESNET,feature_ablation,Faithfulness Correlation (Classif),30,30,0.5233843384338435,0.5161860186018603,0.1974887488748876,0.5233843384338435,0.1974887488748876,1.0
CWRU_12k,val,RESNET,gradient_x_input,Faithfulness Correlation (Classif),30,30,0.1247104710471047,0.13028702870287026,0.19450645064506455,0.1247104710471047,0.19450645064506455,9.0
CWRU_12k,val,RESNET,gradientshap,Faithfulness Correlation (Classif),30,30,0.15324932493249327,0.15475587558755874,0.15497449744974506,0.15324932493249327,0.15497449744974506,8.0
CWRU_12k,val,RESNET,guided_back_prop,Faithfulness Correlation (Classif),30,30,0.5113411341134114,0.5026578657865788,0.07928592859285932,0.5113411341134114,0.07928592859285932,2.0
CWRU_12k,val,RESNET,integrated_gradients,Faithfulness Correlation (Classif),30,30,0.2944374437443744,0.28507610761076113,0.15004800480048008,0.2944374437443744,0.15004800480048008,6.0
CWRU_12k,val,RESNET,lime_tabular,Faithfulness Correlation (Classif),30,30,0.20365436543654364,0.2225998599859986,0.14624662466246627,0.20365436543654364,0.14624662466246627,7.0
CWRU_12k,val,RESNET,occlusion,Faithfulness Correlation (Classif),30,30,0.05011701170117005,0.05078387838783878,0.11350135013501353,0.05011701170117005,0.11350135013501353,11.0
CWRU_12k,val,RESNET,saliency,Faithfulness Correlation (Classif),30,30,0.02899489948994895,0.0486980698069807,0.16375037503750364,0.02899489948994895,0.16375037503750364,12.0
CWRU_12k,val,RESNET,smooth_gradient,Faithfulness Correlation (Classif),30,30,0.07401140114011395,0.08060926092609261,0.1706270627062706,0.07401140114011395,0.1706270627062706,10.0
CWRU_12k,val,RESNET,deeplift,Pixel Flipping (Classif),30,30,0.0011507397595165,0.00118515256425155,0.00026500959987309984,0.0011507397595165,0.00026500959987309984,9.0
CWRU_12k,val,RESNET,deepliftshap,Pixel Flipping (Classif),30,30,0.0010965023267128,0.0011278926425525501,0.00029682438830074985,0.0010965023267128,0.00029682438830074985,11.0
CWRU_12k,val,RESNET,expected_gradients,Pixel Flipping (Classif),30,30,0.0012017551642410501,0.00124021368486153,0.0002966837056059251,0.0012017551642410501,0.0002966837056059251,8.0
CWRU_12k,val,RESNET,feature_ablation,Pixel Flipping (Classif),30,30,0.0012295425320315,0.00125935000367244,0.00034234848501082504,0.0012295425320315,0.00034234848501082504,5.0
CWRU_12k,val,RESNET,gradient_x_input,Pixel Flipping (Classif),30,30,0.0013684344826552,0.0013998054225888433,0.0003918085811929748,0.0013684344826552,0.0003918085811929748,3.0
CWRU_12k,val,RESNET,gradientshap,Pixel Flipping (Classif),30,30,0.00123099369511985,0.0012700023476389733,0.0002878707228623752,0.00123099369511985,0.0002878707228623752,4.0
CWRU_12k,val,RESNET,guided_back_prop,Pixel Flipping (Classif),30,30,0.0008066705601404,0.0008283517883982966,0.00028907575812092494,0.0008066705601404,0.00028907575812092494,12.0
CWRU_12k,val,RESNET,integrated_gradients,Pixel Flipping (Classif),30,30,0.0012136101122238,0.0012517797248894267,0.000319305858349475,0.0012136101122238,0.000319305858349475,7.0
CWRU_12k,val,RESNET,lime_tabular,Pixel Flipping (Classif),30,30,0.00110825671184405,0.0011260650293271435,0.0003534739266832,0.00110825671184405,0.0003534739266832,10.0
CWRU_12k,val,RESNET,occlusion,Pixel Flipping (Classif),30,30,0.0012274844866989498,0.0012549037616342233,0.0002584790655568499,0.0012274844866989498,0.0002584790655568499,6.0
CWRU_12k,val,RESNET,saliency,Pixel Flipping (Classif),30,30,0.00139097806086545,0.0014397585350155566,0.00031126359011955,0.00139097806086545,0.00031126359011955,2.0
CWRU_12k,val,RESNET,smooth_gradient,Pixel Flipping (Classif),30,30,0.00141183790307865,0.0014442840785545634,0.00028260032223942507,0.00141183790307865,0.00028260032223942507,1.0
CWRU_12k,val,RESNET,deeplift,"Sparseness (Classif, Chan)",30,30,0.07434956674268439,0.0902623920502957,0.10535640606469644,0.07434956674268439,0.10535640606469644,9.0
CWRU_12k,val,RESNET,deepliftshap,"Sparseness (Classif, Chan)",30,30,0.09932373232864569,0.09970135385107322,0.05830678083722861,0.09932373232864569,0.05830678083722861,8.0
CWRU_12k,val,RESNET,expected_gradients,"Sparseness (Classif, Chan)",30,30,0.1202882406054623,0.1197183011711214,0.0747204087002642,0.1202882406054623,0.0747204087002642,5.0
CWRU_12k,val,RESNET,feature_ablation,"Sparseness (Classif, Chan)",30,30,0.1081837354661,0.11830557003143115,0.12446664781638044,0.1081837354661,0.12446664781638044,6.0
CWRU_12k,val,RESNET,gradient_x_input,"Sparseness (Classif, Chan)",30,30,0.14779670084809293,0.15479731692147944,0.10668858628832462,0.14779670084809293,0.10668858628832462,3.0
CWRU_12k,val,RESNET,gradientshap,"Sparseness (Classif, Chan)",30,30,0.1538099965793929,0.15028639918825024,0.06477092762134615,0.1538099965793929,0.06477092762134615,2.0
CWRU_12k,val,RESNET,guided_back_prop,"Sparseness (Classif, Chan)",30,30,0.22363281796375764,0.2273279486622177,0.04995964948195983,0.22363281796375764,0.04995964948195983,1.0
CWRU_12k,val,RESNET,integrated_gradients,"Sparseness (Classif, Chan)",30,30,0.12570496967794975,0.1383320753277866,0.12458522311546345,0.12570496967794975,0.12458522311546345,4.0
CWRU_12k,val,RESNET,lime_tabular,"Sparseness (Classif, Chan)",30,30,0.0361211130902883,0.0380722166859088,0.034911674057209775,0.0361211130902883,0.034911674057209775,11.0
CWRU_12k,val,RESNET,occlusion,"Sparseness (Classif, Chan)",30,30,0.10260065478322294,0.14628112130575227,0.19108664810896642,0.10260065478322294,0.19108664810896642,7.0
